Mark_info;Model_info;Year;Region;Vin_resolution;Mileage;Owners_number;Body_type;PTS;Color_hex;Salon;Count_doors;Auto_class;Trunk_volume_min;Price_rub
LADA (ВАЗ);Kalina;2012;Первомайск;NaN;48000;1;WAGON_5_DOORS;True;EE1D19;False;5;B;350;240000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;0000CC;True;5;B;480;863900
LADA (ВАЗ);2121 (4x4);1999;Павлово;NaN;47000;3;ALLROAD_3_DOORS;True;040001;False;3;J;265;295000
LADA (ВАЗ);2109;2003;Нижний Новгород;NaN;118000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;270;55000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;671900
LADA (ВАЗ);2107;2001;Бор;NaN;80000;3;SEDAN;True;0000CC;False;4;B;379;30000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;524500
LADA (ВАЗ);2101;1979;Нижний Новгород;NaN;58000;1;SEDAN;True;FAFBFB;False;4;B;325;45000
LADA (ВАЗ);2115;2009;Нижний Новгород;NaN;110000;3;SEDAN;False;CACECB;False;4;B;445;90000
LADA (ВАЗ);2107;1998;Нижегородская область;NaN;127000;3;SEDAN;True;4A2197;False;4;B;379;45000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FFD600;True;5;B;360;616900
LADA (ВАЗ);Priora;2013;Семенов;NaN;90000;3;SEDAN;True;007F00;False;4;B;430;240000
LADA (ВАЗ);21099;2001;Сосновское;NaN;203217;3;SEDAN;True;EE1D19;False;4;B;400;70000
LADA (ВАЗ);Granta;2017;Нижний Новгород;NaN;14500;2;SEDAN;True;97948F;False;4;B;480;380000
LADA (ВАЗ);2107;2000;Шахунья;NaN;67453;3;SEDAN;True;EE1D19;False;4;B;379;35000
LADA (ВАЗ);21099;2004;Арзамас;NaN;96285;3;SEDAN;True;CACECB;False;4;B;400;85000
LADA (ВАЗ);2121 (4x4);1997;Нижний Новгород;NaN;93000;3;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;130000
LADA (ВАЗ);Granta;2019;Дзержинск;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;631500
LADA (ВАЗ);2121 (4x4);1998;Дзержинск;NaN;200000;3;ALLROAD_3_DOORS;True;007F00;False;3;J;265;120000
LADA (ВАЗ);2121 (4x4);1980;Нижегородская область;NaN;90000;3;ALLROAD_3_DOORS;True;FFD600;False;3;J;265;110000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;611800
LADA (ВАЗ);Priora;2009;Дзержинск;NaN;110000;2;HATCHBACK_5_DOORS;True;CACECB;False;5;B;360;170000
LADA (ВАЗ);2115;2001;Нижний Новгород;NaN;180000;3;SEDAN;True;CACECB;False;4;B;445;58000
LADA (ВАЗ);Granta;2012;Дзержинск;NaN;165000;3;SEDAN;True;FAFBFB;False;4;B;480;232000
LADA (ВАЗ);Granta;2013;Сатис;NaN;60000;2;SEDAN;True;EE1D19;False;4;B;480;280000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;818900
LADA (ВАЗ);1111 Ока;2007;Нижний Новгород;NaN;116000;3;HATCHBACK_3_DOORS;True;97948F;False;3;A;210;57000
LADA (ВАЗ);2121 (4x4);2014;Дзержинск;NaN;76000;2;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;500000
LADA (ВАЗ);Kalina;2008;Выкса;NaN;209000;2;SEDAN;True;CACECB;False;4;B;400;175000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;508500
LADA (ВАЗ);2102;1974;Нижний Новгород;NaN;18000;1;WAGON_5_DOORS;True;007F00;False;5;B;345;189000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;040001;True;4;B;480;855900
LADA (ВАЗ);2101;1980;Нижний Новгород;NaN;30000;2;SEDAN;True;C49648;False;4;B;325;500000
LADA (ВАЗ);2106;1992;Нижний Новгород;NaN;5000;2;SEDAN;True;FAFBFB;False;4;B;345;20000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;768900
LADA (ВАЗ);2121 (4x4);2011;Нижний Новгород;NaN;31000;1;ALLROAD_3_DOORS;True;0000CC;False;3;J;NaN;240000
LADA (ВАЗ);Priora;2010;Дзержинск;NaN;128000;3;SEDAN;True;007F00;False;4;B;430;193000
LADA (ВАЗ);Largus;2013;Нижний Новгород;NaN;110000;2;WAGON_5_DOORS;True;FAFBFB;False;5;C;135;349000
LADA (ВАЗ);Largus;2014;Нижний Новгород;NaN;104000;2;VAN;True;CACECB;False;5;C;2540;320000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;795900
LADA (ВАЗ);2115;2008;Заволжье;False;125000;3;SEDAN;True;97948F;False;4;B;445;130000
LADA (ВАЗ);Granta;2013;Нижний Новгород;NaN;95000;1;SEDAN;True;200204;False;4;B;480;280000
LADA (ВАЗ);Granta;2016;Нижний Новгород;NaN;43086;1;SEDAN;True;200204;False;4;B;480;350000
LADA (ВАЗ);2107;2011;Шахунья;False;120000;2;SEDAN;True;FAFBFB;False;4;B;379;55000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;EE1D19;True;4;B;520;534500
LADA (ВАЗ);Granta;2017;Семенов;False;50000;1;SEDAN;True;040001;False;4;B;480;345000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;22A0F8;True;5;B;435;524500
LADA (ВАЗ);Granta;2013;Павлово;NaN;76000;2;SEDAN;True;CACECB;False;4;B;480;215000
LADA (ВАЗ);Largus;2018;Дзержинск;False;43000;1;WAGON_5_DOORS;True;FAFBFB;False;5;C;135;549000
LADA (ВАЗ);Vesta;2018;Павлово;NaN;6000;1;SEDAN;True;97948F;False;4;B;480;625000
LADA (ВАЗ);Granta;2015;Нижний Новгород;False;107000;3;SEDAN;True;FAFBFB;False;4;B;480;240000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;550500
LADA (ВАЗ);Largus;2015;Нижний Новгород;False;96167;3;WAGON_5_DOORS;True;200204;False;5;C;135;409000
LADA (ВАЗ);XRAY;2018;Павлово;NaN;30000;1;HATCHBACK_5_DOORS;True;200204;False;5;B;361;650000
LADA (ВАЗ);2109;2003;Нижний Новгород;NaN;140000;1;HATCHBACK_5_DOORS;True;CACECB;False;5;B;270;100000
LADA (ВАЗ);Largus;2012;Нижний Новгород;NaN;118000;1;WAGON_5_DOORS;True;CACECB;False;5;C;135;370000
LADA (ВАЗ);2112;2005;Лукоянов;True;100000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;399;120000
LADA (ВАЗ);Vesta;2019;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;723900
LADA (ВАЗ);Granta;2016;Нижний Новгород;NaN;155000;2;LIFTBACK;True;0000CC;False;5;B;440;250000
LADA (ВАЗ);2109;2000;Городец;True;150000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;270;25000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;534500
LADA (ВАЗ);2113;2006;Дзержинск;True;252894;3;HATCHBACK_3_DOORS;False;040001;False;3;B;330;70000
LADA (ВАЗ);2111;2005;Дзержинск;True;110000;3;WAGON_5_DOORS;True;040001;False;5;B;426;50000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;480;681900
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;127000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;360;145000
LADA (ВАЗ);Priora;2013;Выкса;True;72000;2;HATCHBACK_5_DOORS;True;040001;False;5;B;360;295000
LADA (ВАЗ);2121 (4x4);2001;Выкса;True;210000;3;ALLROAD_3_DOORS;True;007F00;False;3;J;265;100000
LADA (ВАЗ);2115;2006;Володарск;True;170000;3;SEDAN;True;007F00;False;4;B;445;80000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;EE1D19;True;5;C;135;770900
LADA (ВАЗ);Kalina;2010;Городец;True;110746;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;235;160000
LADA (ВАЗ);2121 (4x4);1997;Сергач;True;50000;3;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;87000
LADA (ВАЗ);Priora;2007;Ковернино;True;145000;3;SEDAN;True;040001;False;4;B;430;140000
LADA (ВАЗ);Granta;2017;Арзамас;True;21000;1;LIFTBACK;True;97948F;False;5;B;440;410000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;22A0F8;True;5;B;435;524500
LADA (ВАЗ);2107;2008;Нижний Новгород;True;120000;3;SEDAN;True;FAFBFB;False;4;B;379;40000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;550500
LADA (ВАЗ);2107;2006;Перевоз;True;45280;3;SEDAN;True;007F00;False;4;B;379;31000
LADA (ВАЗ);2121 (4x4);2007;Нижний Новгород;True;95000;3;ALLROAD_3_DOORS;True;0000CC;False;3;J;265;248000
LADA (ВАЗ);2112;2006;Нижний Новгород;True;140000;3;HATCHBACK_5_DOORS;True;040001;False;5;B;399;110000
LADA (ВАЗ);Vesta;2019;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;723900
LADA (ВАЗ);2114;2010;Варнавино;True;87000;3;HATCHBACK_5_DOORS;False;007F00;False;5;B;330;105000
LADA (ВАЗ);1111 Ока;2003;Нижний Новгород;True;99000;3;HATCHBACK_3_DOORS;True;EE1D19;False;3;A;210;80000
LADA (ВАЗ);2115;2008;Нижний Новгород;True;151000;3;SEDAN;True;040001;False;4;B;445;100000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;534500
LADA (ВАЗ);Priora;2012;Нижний Новгород;True;139000;3;WAGON_5_DOORS;True;040001;False;5;B;444;255000
LADA (ВАЗ);2111;2006;Балахна;True;220000;3;WAGON_5_DOORS;True;CACECB;False;5;B;426;90000
LADA (ВАЗ);2107;2007;Нижний Новгород;True;182000;3;SEDAN;True;EE1D19;False;4;B;379;23000
LADA (ВАЗ);2107;2008;Нижний Новгород;True;70000;1;SEDAN;True;EE1D19;False;4;B;379;85000
LADA (ВАЗ);Largus;2018;Ждановский;True;85000;2;WAGON_5_DOORS;True;CACECB;False;5;C;135;520000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;480;681900
LADA (ВАЗ);2110;2000;Мухтолово;True;220000;3;SEDAN;True;FAFBFB;False;4;B;450;42000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;EE1D19;True;5;C;135;770900
LADA (ВАЗ);2110;2007;Нижний Новгород;True;132000;3;SEDAN;False;040001;False;4;B;450;82000
LADA (ВАЗ);2109;1994;Дивеево;True;137857;3;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;270;43500
LADA (ВАЗ);2107;2008;Кулебаки;True;73000;3;SEDAN;True;0000CC;False;4;B;379;75000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;007F00;True;5;C;135;822900
LADA (ВАЗ);2110;2003;Дзержинск;True;150000;3;SEDAN;True;200204;False;4;B;450;60000
LADA (ВАЗ);2107;2011;Нижний Новгород;True;36000;2;SEDAN;True;97948F;False;4;B;379;150000
LADA (ВАЗ);2110;2003;Кстово;True;161000;3;SEDAN;True;007F00;False;4;B;450;55000
LADA (ВАЗ);2107;2005;Вача;True;47000;3;SEDAN;True;EE1D19;False;4;B;379;40000
LADA (ВАЗ);2121 (4x4);1983;Нижний Новгород;True;85000;3;ALLROAD_3_DOORS;False;007F00;False;3;J;265;70000
LADA (ВАЗ);2121 (4x4);2019;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;CACECB;True;3;J;265;572900
LADA (ВАЗ);2115;2004;Нижний Новгород;True;177000;3;SEDAN;True;97948F;False;4;B;445;55000
LADA (ВАЗ);Granta;2019;Дзержинск;True;55000;1;SEDAN;True;200204;False;4;B;520;460000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;855900
LADA (ВАЗ);2105;2007;Нижний Новгород;True;47000;3;SEDAN;True;EE1D19;False;4;C;385;43500
LADA (ВАЗ);Kalina;2011;Балахна;True;145000;3;HATCHBACK_5_DOORS;True;007F00;False;5;B;235;170000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;735900
LADA (ВАЗ);21099;1997;Нижний Новгород;True;91176;3;SEDAN;True;007F00;False;4;B;400;33000
LADA (ВАЗ);2115;2011;Дальнее Константиново;True;120000;3;SEDAN;True;660099;False;4;B;445;155000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;040001;True;4;B;520;465900
LADA (ВАЗ);2107;2008;Бор;True;60000;3;SEDAN;True;4A2197;False;4;B;379;65000
LADA (ВАЗ);2121 (4x4);1994;Бор;True;12350;3;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;45000
LADA (ВАЗ);Kalina;2010;Лысково;True;46000;2;SEDAN;True;FAFBFB;False;4;B;400;200000
LADA (ВАЗ);2110;2001;Дзержинск;True;194000;3;SEDAN;False;97948F;False;4;B;450;50000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;894900
LADA (ВАЗ);2107;2005;Арзамас;True;69000;3;SEDAN;True;0000CC;False;4;B;379;47000
LADA (ВАЗ);2114;2010;Бор;True;95000;2;HATCHBACK_5_DOORS;True;97948F;False;5;B;330;137000
LADA (ВАЗ);2107;2012;Ветлуга;True;109000;2;SEDAN;True;97948F;False;4;B;379;70000
LADA (ВАЗ);2107;2011;Нижний Новгород;True;80023;3;SEDAN;True;97948F;False;4;B;379;70000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;480;724900
LADA (ВАЗ);1111 Ока;2003;Бутурлино;True;63000;3;HATCHBACK_3_DOORS;True;0000CC;False;3;A;210;40000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;CACECB;True;5;B;361;708900
LADA (ВАЗ);2115;2005;Лысково;True;120000;3;SEDAN;True;040001;False;4;B;445;55000
LADA (ВАЗ);2114;2012;Нижний Новгород;True;90000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;330;167000
LADA (ВАЗ);2110;2000;Дзержинск;True;100000;3;SEDAN;True;EE1D19;False;4;B;450;40000
LADA (ВАЗ);XRAY;2019;Дзержинск;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;881900
LADA (ВАЗ);21099;2002;Дзержинск;True;27000;3;SEDAN;False;FAFBFB;False;4;B;400;70000
LADA (ВАЗ);2107;2007;Арзамас;True;76117;2;SEDAN;True;FAFBFB;False;4;B;379;53000
LADA (ВАЗ);2110;2003;Дзержинск;True;50000;3;SEDAN;False;0000CC;False;4;B;450;45000
LADA (ВАЗ);2112;2006;Сокольское;True;94000;3;HATCHBACK_5_DOORS;False;97948F;False;5;B;399;70000
LADA (ВАЗ);Kalina;2008;Арзамас;True;178000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;235;134000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;007F00;True;5;B;240;549500
LADA (ВАЗ);2110;1998;Нижегородская область;True;308766;3;SEDAN;True;EE1D19;False;4;B;450;37000
LADA (ВАЗ);Granta;2018;Нижний Новгород;True;27000;1;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;240;420000
LADA (ВАЗ);2115;2010;Нижний Новгород;True;62000;2;SEDAN;True;97948F;False;4;B;445;142000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;CACECB;True;5;B;360;498900
LADA (ВАЗ);2121 (4x4);2011;Нижегородская область;True;153000;3;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;185000
LADA (ВАЗ);Priora;2008;Шиморское;True;98800;3;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;360;170000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;480;681900
LADA (ВАЗ);2110;2001;Павлово;True;190000;3;SEDAN;True;22A0F8;False;4;B;450;48000
LADA (ВАЗ);2114;2008;Варнавино;True;135000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;330;87000
LADA (ВАЗ);2107;2011;Семенов;True;60000;3;SEDAN;True;EE1D19;False;4;B;379;110000
LADA (ВАЗ);2110;2007;Нижний Новгород;True;105000;2;SEDAN;True;FAFBFB;False;4;B;450;160000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;572500
LADA (ВАЗ);2107;2006;Дубки;True;35000;2;SEDAN;True;FAFBFB;False;4;B;379;65000
LADA (ВАЗ);2111;2004;Нижний Новгород;True;189040;3;WAGON_5_DOORS;False;0000CC;False;5;B;426;62000
LADA (ВАЗ);Priora;2011;Арзамас;True;82000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;360;229000
LADA (ВАЗ);2121 (4x4);2019;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;007F00;True;3;J;265;566900
LADA (ВАЗ);2112;2005;Нижегородская область;True;139613;3;HATCHBACK_5_DOORS;True;0000CC;False;5;B;399;150000
LADA (ВАЗ);2105;2010;Нижний Новгород;True;88000;2;SEDAN;True;007F00;False;4;C;385;55000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;007F00;True;5;B;435;587500
LADA (ВАЗ);Priora;2012;Сергач;True;140000;3;SEDAN;False;EE1D19;False;4;B;430;238000
LADA (ВАЗ);Priora;2011;Нижегородская область;True;95615;3;HATCHBACK_5_DOORS;True;040001;False;5;B;360;170000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;200204;True;5;B;361;708900
LADA (ВАЗ);2131 (4x4);2004;Саров;True;82000;3;ALLROAD_5_DOORS;True;0000CC;False;5;J;420;165000
LADA (ВАЗ);2111;2007;Нижний Новгород;True;170000;3;WAGON_5_DOORS;False;97948F;False;5;B;426;55000
LADA (ВАЗ);Granta;2016;Нижний Новгород;True;97000;2;LIFTBACK;True;FAFBFB;False;5;B;440;275000
LADA (ВАЗ);2115;2002;Ветлуга;True;280000;3;SEDAN;True;007F00;False;4;B;445;49000
LADA (ВАЗ);Granta;2019;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;520;528500
LADA (ВАЗ);Priora;2008;Нижний Новгород;True;127000;2;HATCHBACK_5_DOORS;True;200204;False;5;B;360;179000
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;104123;2;WAGON_5_DOORS;True;97948F;False;5;B;350;175000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;CACECB;True;5;B;361;766900
LADA (ВАЗ);2110;2005;Нижний Новгород;True;304000;3;SEDAN;True;0000CC;False;4;B;450;32000
LADA (ВАЗ);2104;1999;Нижний Новгород;True;120000;3;WAGON_5_DOORS;True;007F00;False;5;B;345;50000
LADA (ВАЗ);2106;2003;Заволжье;True;52000;3;SEDAN;True;007F00;False;4;B;345;30000
LADA (ВАЗ);2131 (4x4);2011;Арзамас;True;145000;2;ALLROAD_5_DOORS;True;CACECB;False;5;J;420;150000
LADA (ВАЗ);Kalina;2005;Нижегородская область;True;180000;3;SEDAN;True;97948F;False;4;B;400;120000
LADA (ВАЗ);Priora;2010;Дзержинск;True;140000;3;SEDAN;True;007F00;False;4;B;430;208000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;0000CC;True;4;B;480;855900
LADA (ВАЗ);2121 (4x4);2001;Бор;True;120000;3;ALLROAD_3_DOORS;True;0000CC;False;3;J;265;105000
LADA (ВАЗ);2105;1997;Кулебаки;True;73000;3;SEDAN;False;EE1D19;False;4;C;385;38000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;851900
LADA (ВАЗ);2121 (4x4);2002;Арзамас;True;59000;3;ALLROAD_3_DOORS;True;EE1D19;False;3;J;265;150000
LADA (ВАЗ);Largus;2018;Нижегородская область;True;87000;1;WAGON_5_DOORS;True;FAFBFB;False;5;C;135;670000
LADA (ВАЗ);2114;2010;Нижний Новгород;True;73000;1;HATCHBACK_5_DOORS;True;040001;False;5;B;330;148000
LADA (ВАЗ);2108;2002;Нижний Новгород;True;200000;3;HATCHBACK_3_DOORS;False;CACECB;False;3;B;270;60000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;867900
LADA (ВАЗ);2107;2003;Нижний Новгород;True;450000;2;SEDAN;True;0000CC;False;4;B;379;35000
LADA (ВАЗ);2107;2009;Арзамас;True;66000;1;SEDAN;True;0000CC;False;4;B;379;98000
LADA (ВАЗ);2107;2011;Арзамас;True;85281;2;SEDAN;True;CACECB;False;4;B;379;95000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;200204;True;5;B;361;708900
LADA (ВАЗ);Granta;2012;Арзамас;True;88000;3;SEDAN;True;0000CC;False;4;B;480;200000
LADA (ВАЗ);2111;2005;Сергач;True;251231;3;WAGON_5_DOORS;True;040001;False;5;B;426;70000
LADA (ВАЗ);Granta;2019;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;520;528500
LADA (ВАЗ);2112;2005;Нижний Новгород;True;160000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;399;45000
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;78000;2;WAGON_5_DOORS;True;97948F;False;5;B;350;166000
LADA (ВАЗ);Kalina;2010;Нижний Новгород;True;120000;2;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;235;160000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;CACECB;True;5;B;361;766900
LADA (ВАЗ);2110;2001;Дзержинск;True;143000;3;SEDAN;True;EE1D19;False;4;B;450;40000
LADA (ВАЗ);Priora;2011;Павлово;True;170000;3;HATCHBACK_5_DOORS;False;FAFBFB;False;5;B;360;178000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;0000CC;True;4;B;480;855900
LADA (ВАЗ);2112;2007;Нижний Новгород;True;130000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;399;115000
LADA (ВАЗ);2120 Надежда;2001;Ветлуга;True;112200;3;COMPACTVAN;True;007F00;False;4;M;300;45000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;851900
LADA (ВАЗ);Priora;2013;Арзамас;True;89625;1;WAGON_5_DOORS;True;040001;False;5;B;444;220000
LADA (ВАЗ);2107;2004;Нижегородская область;True;55806;3;SEDAN;True;FAFBFB;False;4;B;379;55000
LADA (ВАЗ);2121 (4x4);1995;Пильна;True;76500;2;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;60000
LADA (ВАЗ);Kalina;2008;Кулебаки;True;204000;3;SEDAN;True;4A2197;False;4;B;400;140000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;480;867900
LADA (ВАЗ);Vesta;2018;Нижний Новгород;True;97000;2;SEDAN;True;040001;False;4;B;480;630000
LADA (ВАЗ);2110;2001;Сокольское;True;319000;3;SEDAN;True;007F00;False;4;B;450;45000
LADA (ВАЗ);Granta;2018;Дивеево;True;25500;1;HATCHBACK_5_DOORS;True;97948F;False;5;B;240;430000
LADA (ВАЗ);Granta;2015;Семенов;True;19000;1;SEDAN;True;200204;False;4;B;480;360000
LADA (ВАЗ);Kalina;2013;Навашино;True;110000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;240;260000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;0000CC;True;4;B;480;760900
LADA (ВАЗ);2131 (4x4);2010;Кстово;True;97000;3;ALLROAD_5_DOORS;True;007F00;False;5;J;NaN;260000
LADA (ВАЗ);2107;2006;Нижний Новгород;True;10000;3;SEDAN;True;EE1D19;False;4;B;379;85000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;556500
LADA (ВАЗ);2115;2004;Нижний Новгород;True;162000;3;SEDAN;True;97948F;False;4;B;445;120000
LADA (ВАЗ);2114;2004;Ветлуга;True;104000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;330;90000
LADA (ВАЗ);Priora;2009;Саров;True;123310;3;HATCHBACK_5_DOORS;False;CACECB;False;5;B;360;170000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;97948F;True;5;B;360;581500
LADA (ВАЗ);2114;2008;Выкса;True;127000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;330;95000
LADA (ВАЗ);Largus;2014;Нижний Новгород;True;130000;2;WAGON_5_DOORS;True;FAFBFB;False;5;C;135;410000
LADA (ВАЗ);2105;2001;Нижний Новгород;True;98630;3;SEDAN;True;0000CC;False;4;C;385;65000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;587500
LADA (ВАЗ);2114;2006;Нижний Новгород;True;150000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;330;59000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;FAFBFB;True;4;B;480;819900
LADA (ВАЗ);2114;2006;Пильна;True;157000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;330;80000
LADA (ВАЗ);Kalina;2013;Нижний Новгород;True;84000;3;HATCHBACK_5_DOORS;True;040001;False;5;B;240;310000
LADA (ВАЗ);2104;2012;Нижний Новгород;True;68107;2;WAGON_5_DOORS;True;97948F;False;5;B;345;100000
LADA (ВАЗ);2111;2005;Арзамас;True;96000;3;WAGON_5_DOORS;True;007F00;False;5;B;426;75000
LADA (ВАЗ);Priora;2008;Нижний Новгород;True;176000;3;SEDAN;False;97948F;False;4;B;430;135000
LADA (ВАЗ);Priora;2009;Нижний Новгород;True;157000;3;WAGON_5_DOORS;True;FAFBFB;False;5;B;444;179000
